DATE,  TEMP AIN HX1,  TEMP AOUT HX1,  TEMP WIN HX1,  TEMP WOUT HX1,  TEMP AIN HX2,  TEMP AOUT HX2,  TEMP WIN HX2,  TEMP WOUT HX2,  PRESSURE HX1,  FLOW HX1,  BTU HX1,  PRESSURE HX2,  FLOW HX2,  BTU HX2,
DT#2023-08-03-09:44:31,   79.2,79.2,79.2,79.2,79.2,79.3,79.2,79.1,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:44:36,   79.2,79.2,79.2,79.2,79.2,79.3,79.2,79.1,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:44:41,   79.3,79.2,79.2,79.2,79.3,79.3,79.2,79.1,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:44:46,   79.2,79.2,79.2,79.2,79.3,79.3,79.2,79.1,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:44:51,   79.3,79.2,79.2,79.2,79.3,79.3,79.2,79.1,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:44:56,   79.3,79.2,79.3,79.2,79.3,79.4,79.3,79.1,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:45:01,   79.3,79.2,79.2,79.2,79.3,79.4,79.2,79.2,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:45:06,   79.3,79.2,79.2,79.2,79.4,79.4,79.3,79.2,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:45:11,   79.3,79.2,79.3,79.3,79.3,79.4,79.3,79.2,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:45:16,   79.3,79.2,79.3,79.2,79.4,79.4,79.3,79.2,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:45:21,   79.4,79.2,79.3,79.3,79.3,79.4,79.3,79.2,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:45:26,   79.3,79.2,79.3,79.3,79.3,79.4,79.4,79.2,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:45:31,   79.3,79.2,79.3,79.2,79.4,79.4,79.3,79.2,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:45:36,   79.4,79.2,79.3,79.3,79.4,79.4,79.3,79.2,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:45:41,   79.4,79.2,79.3,79.3,79.4,79.4,79.4,79.2,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:45:46,   79.4,79.2,79.3,79.3,79.4,79.4,79.4,79.2,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:45:51,   79.4,79.2,79.3,79.3,79.4,79.4,79.3,79.2,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:45:56,   79.4,79.3,79.3,79.3,79.4,79.4,79.4,79.2,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:46:01,   79.4,79.3,79.3,79.3,79.4,79.4,79.4,79.2,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:46:06,   79.4,79.3,79.4,79.3,79.4,79.4,79.4,79.2,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:46:11,   79.4,79.3,79.4,79.3,79.4,79.4,79.4,79.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:46:16,   79.4,79.3,79.4,79.3,79.4,79.5,79.4,79.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:46:21,   79.4,79.3,79.4,79.3,79.4,79.4,79.4,79.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:46:26,   79.4,79.3,79.4,79.3,79.4,79.4,79.4,79.2,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:46:31,   79.4,79.3,79.4,79.3,79.4,79.5,79.4,79.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:46:36,   79.4,79.3,79.4,79.3,79.4,79.5,79.4,79.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:46:41,   79.5,79.4,79.4,79.3,79.4,79.4,79.4,79.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:46:46,   79.5,79.3,79.4,79.3,79.4,79.5,79.4,79.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:46:51,   79.4,79.3,79.4,79.3,79.4,79.5,79.4,79.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:46:56,   79.5,79.4,79.4,79.3,79.5,79.5,79.4,79.4,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:47:01,   79.5,79.4,79.4,79.3,79.5,79.5,79.4,79.4,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:47:06,   79.5,79.4,79.4,79.4,79.5,79.5,79.4,79.4,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:47:11,   79.5,79.4,79.5,79.4,79.5,79.5,79.4,79.4,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:47:16,   79.5,79.4,79.4,79.4,79.5,79.5,79.5,79.4,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:47:21,   79.5,79.4,79.5,79.4,79.5,79.5,79.5,79.4,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:47:26,   79.6,79.4,79.5,79.4,79.5,79.6,79.5,79.4,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:47:31,   79.6,79.4,79.5,79.5,79.6,79.6,79.5,79.4,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:47:36,   79.5,79.4,79.6,79.5,79.6,79.6,79.5,79.4,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:48:37,   79.6,79.4,79.6,79.5,79.6,79.6,79.6,79.5,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:48:42,   79.6,79.5,79.6,79.5,79.6,79.7,79.6,79.5,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:48:47,   79.6,79.5,79.6,79.5,79.6,79.7,79.6,79.5,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:48:52,   79.7,79.5,79.6,79.5,79.6,79.6,79.6,79.6,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:48:57,   79.6,79.5,79.6,79.5,79.7,79.7,79.6,79.5,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:49:02,   79.7,79.6,79.6,79.5,79.6,79.7,79.6,79.5,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:49:07,   79.6,79.5,79.6,79.5,79.7,79.7,79.6,79.6,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:49:12,   79.6,79.5,79.6,79.6,79.7,79.7,79.7,79.6,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:49:17,   79.7,79.6,79.6,79.6,79.7,79.7,79.6,79.6,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:49:22,   79.7,79.5,79.7,79.6,79.7,79.7,79.7,79.6,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:49:27,   79.7,79.6,79.7,79.5,79.7,79.7,79.7,79.6,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:49:32,   79.6,79.5,79.7,79.6,79.7,79.7,79.7,79.6,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:49:37,   79.8,79.6,79.7,79.5,79.7,79.8,79.7,79.6,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:49:42,   79.7,79.6,79.7,79.6,79.8,79.8,79.7,79.6,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:49:47,   79.7,79.6,79.7,79.6,79.8,79.7,79.7,79.6,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:49:52,   79.8,79.5,79.7,79.6,79.8,79.8,79.7,79.6,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:49:57,   79.8,79.6,79.7,79.6,79.8,79.8,79.8,79.6,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:50:02,   79.8,79.6,79.7,79.6,79.8,79.8,79.8,79.6,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:50:07,   79.8,79.6,79.8,79.6,79.8,79.8,79.8,79.6,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:50:12,   79.8,79.6,79.8,79.6,79.8,79.8,79.8,79.6,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:50:17,   79.8,79.6,79.8,79.6,79.8,79.8,79.8,79.7,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:50:22,   79.8,79.6,79.8,79.7,79.8,79.8,79.8,79.7,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:50:27,   79.8,79.6,79.8,79.7,79.8,79.8,79.8,79.7,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:50:32,   79.8,79.6,79.8,79.7,79.8,79.8,79.8,79.6,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:50:37,   79.8,79.6,79.8,79.7,79.8,79.8,79.8,79.7,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:50:42,   79.8,79.6,79.8,79.7,79.8,79.8,79.8,79.7,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:50:47,   79.8,79.6,79.8,79.7,79.8,79.8,79.8,79.7,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:50:52,   79.9,79.6,79.8,79.7,79.9,79.8,79.8,79.7,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:50:57,   79.8,79.6,79.8,79.7,79.8,79.8,79.8,79.7,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:51:02,   79.9,79.6,79.8,79.7,79.8,79.8,79.8,79.7,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:52:07,   79.9,79.6,80.0,79.8,80.0,79.8,79.9,79.8,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:52:12,   80.0,79.6,79.9,79.8,80.0,79.8,79.9,79.8,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:52:17,   80.0,79.6,80.0,79.8,80.0,79.9,79.9,79.9,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:52:23,   80.0,79.6,80.0,79.8,80.0,79.9,79.9,79.8,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:52:28,   80.0,79.6,80.0,79.9,80.0,79.9,79.9,79.9,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:52:33,   80.0,79.6,80.0,79.9,80.0,79.9,79.9,79.9,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:52:38,   80.0,79.6,80.0,79.9,80.0,79.9,79.9,80.0,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:52:43,   80.0,79.6,80.0,79.9,80.0,79.9,79.9,79.9,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:52:48,   80.0,79.6,80.0,79.8,80.0,79.9,79.9,79.9,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:52:53,   80.0,79.7,80.0,79.9,80.0,80.0,80.0,79.9,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:52:58,   80.0,79.7,80.1,79.9,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:53:03,   80.0,79.6,80.0,79.9,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:53:08,   80.0,79.7,80.1,79.9,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:53:13,   80.0,79.7,80.1,79.9,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:53:18,   80.0,79.7,80.1,79.9,80.0,80.0,80.0,79.9,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:53:23,   80.1,79.7,80.0,79.9,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:53:28,   80.1,79.8,80.1,79.9,80.1,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:53:33,   80.1,79.8,80.1,79.9,80.1,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:53:38,   80.0,79.8,80.1,79.9,80.1,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:53:43,   80.1,79.8,80.1,79.9,80.1,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:53:48,   80.1,79.8,80.1,79.9,80.1,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:53:53,   80.1,79.8,80.1,79.9,80.1,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:53:58,   80.1,79.8,80.1,79.9,80.1,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:54:03,   80.2,79.8,80.1,79.9,80.1,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:54:08,   80.1,79.8,80.1,79.9,80.1,80.0,80.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:54:13,   80.1,79.8,80.1,79.9,80.1,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:54:18,   80.2,79.8,80.1,79.9,80.1,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:54:23,   80.2,79.8,80.1,79.9,80.1,80.0,80.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:54:28,   80.2,79.8,80.1,80.0,80.1,80.0,80.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:54:33,   80.2,79.8,80.2,79.9,80.1,80.0,80.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:54:38,   80.2,79.8,80.1,79.9,80.1,80.1,80.1,80.1,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:54:43,   80.2,79.8,80.1,79.9,80.1,80.0,80.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:54:48,   80.2,79.8,80.2,80.0,80.1,80.1,80.1,80.1,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:54:53,   80.2,79.8,80.2,80.0,80.1,80.1,80.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:54:58,   80.2,79.8,80.1,80.0,80.1,80.0,80.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:55:03,   80.2,79.8,80.2,80.0,80.1,80.1,80.1,80.1,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:55:08,   80.2,79.9,80.2,80.0,80.1,80.1,80.1,80.1,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:55:13,   80.2,79.9,80.2,80.0,80.2,80.1,80.1,80.1,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:55:18,   80.2,79.9,80.2,80.0,80.2,80.1,80.1,80.1,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:55:23,   80.3,79.9,80.3,80.0,80.2,80.1,80.1,80.1,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:55:28,   80.2,79.9,80.3,80.1,80.2,80.1,80.1,80.1,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:55:33,   80.3,79.9,80.2,80.1,80.2,80.1,80.2,80.1,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:55:38,   80.3,80.0,80.3,80.0,80.2,80.2,80.1,80.1,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:55:43,   80.2,79.9,80.2,80.1,80.2,80.1,80.2,80.1,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:55:48,   80.3,79.9,80.3,80.1,80.2,80.2,80.1,80.1,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:55:53,   80.3,80.0,80.3,80.1,80.2,80.1,80.1,80.1,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:55:58,   80.3,79.9,80.3,80.1,80.3,80.1,80.1,80.1,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:56:03,   80.3,80.0,80.3,80.1,80.2,80.1,80.1,80.1,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:56:08,   80.3,80.0,80.3,80.1,80.3,80.1,80.2,80.1,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:56:13,   80.3,80.0,80.3,80.1,80.3,80.2,80.2,80.1,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:56:18,   80.3,80.0,80.3,80.1,80.3,80.2,80.2,80.1,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:56:23,   80.3,80.0,80.3,80.1,80.3,80.2,80.2,80.1,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:56:28,   80.3,80.0,80.3,80.1,80.3,80.2,80.2,80.2,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:56:34,   80.3,80.0,80.3,80.1,80.3,80.2,80.2,80.2,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:56:39,   80.3,80.0,80.3,80.1,80.3,80.2,80.2,80.2,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:56:44,   80.3,79.9,80.3,80.1,80.3,80.2,80.2,80.1,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:56:49,   80.3,80.0,80.3,80.1,80.3,80.2,80.2,80.2,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:56:54,   80.3,80.0,80.3,80.1,80.3,80.2,80.2,80.2,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:56:59,   80.3,80.0,80.3,80.1,80.3,80.2,80.3,80.2,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:57:04,   80.3,80.0,80.3,80.1,80.3,80.2,80.2,80.2,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:57:09,   80.3,80.0,80.3,80.1,80.3,80.2,80.3,80.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:57:14,   80.4,80.0,80.3,80.1,80.3,80.2,80.3,80.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:57:19,   80.4,80.0,80.3,80.1,80.3,80.2,80.3,80.2,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:57:24,   80.4,80.0,80.3,80.1,80.3,80.2,80.3,80.2,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:57:29,   80.4,80.0,80.3,80.2,80.3,80.2,80.3,80.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:57:34,   80.4,80.0,80.4,80.2,80.3,80.2,80.3,80.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:57:39,   80.4,80.1,80.4,80.2,80.3,80.2,80.3,80.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:57:44,   80.4,80.0,80.4,80.2,80.3,80.2,80.3,80.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:57:49,   80.4,80.1,80.4,80.2,80.3,80.2,80.3,80.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:57:54,   80.4,80.1,80.4,80.2,80.3,80.2,80.3,80.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:57:59,   80.4,80.1,80.4,80.2,80.3,80.2,80.3,80.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:58:04,   80.4,80.1,80.4,80.2,80.3,80.2,80.3,80.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-09:58:09,   80.4,80.1,80.4,80.3,80.4,80.2,80.3,80.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-11:38:13,   82.8,81.9,82.3,82.3,82.8,82.1,82.6,83.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-11:38:18,   82.8,81.9,82.3,82.3,82.8,82.1,82.6,83.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-11:38:23,   82.8,81.9,82.3,82.3,82.8,82.1,82.6,83.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-11:38:28,   82.8,81.9,82.3,82.3,82.8,82.1,82.6,83.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-11:38:33,   82.8,81.9,82.3,82.3,82.8,82.1,82.6,83.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-11:38:38,   82.8,81.9,82.3,82.3,82.8,82.1,82.6,83.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-11:38:43,   82.8,81.9,82.3,82.3,82.8,82.1,82.6,83.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-11:38:48,   82.8,81.9,82.3,82.3,82.8,82.1,82.6,83.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-11:38:53,   82.8,81.9,82.3,82.3,82.8,82.1,82.6,83.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-11:38:58,   82.8,81.9,82.3,82.3,82.8,82.1,82.6,83.3,0.0,0.0,0.0,0.0,0.0,0.0
DT#2023-08-03-11:39:03,   82.8,81.9,82.3,82.3,82.8,82.1,82.6,83.3,0.0,0.0,0.0,0.0,0.0,0.0
